"RegionName","Year","Month","Portion"
"94109",2009,6,0.069204
"94015",2009,6,0.218517
"94541",2009,6,0.659687
"95020",2009,6,0.51973
"95051",2009,6,0.177037
"95125",2009,6,0.181391
"94539",2009,6,0.064296
"95112",2009,6,0.534722
"95116",2009,6,0.781185
"95148",2009,6,0.532046
"94601",2009,6,0.70456
"94014",2009,6,0.488312
"94550",2009,6,0.253319
"94553",2009,6,0.441539
"95136",2009,6,0.419612
"94901",2009,6,0.192839
"95037",2009,6,0.332906
"94086",2009,6,0.127083
"94025",2009,6,0.043423
"94560",2009,6,0.531629
"95008",2009,6,0.108828
"94577",2009,6,0.389109
"94303",2009,6,0.380366
"94116",2009,6,0.045651
"94546",2009,6,0.28623
"95124",2009,6,0.110269
"94551",2009,6,0.41744
"95129",2009,6,0.045834
"94605",2009,6,0.626752
"94066",2009,6,0.308838
"94403",2009,6,0.068421
"94520",2009,6,0.727273
"95132",2009,6,0.279409
"94117",2009,6,0.083333
"94583",2009,6,0.235756
"94124",2009,6,0.353475
"94568",2009,6,0.222998
"94555",2009,6,0.306758
"94804",2009,6,0.686275
"94606",2009,6,0.523039
"94134",2009,6,0.162087
"94561",2009,6,0.660823
"94566",2009,6,0.055759
"94044",2009,6,0.158126
"94578",2009,6,0.585117
"94523",2009,6,0.277563
"95120",2009,6,0.043963
"94401",2009,6,0.271662
"95128",2009,6,0.286964
"95121",2009,6,0.617874
"94132",2009,6,0.118461
"94521",2009,6,0.422097
"94404",2009,6,0.039641
"95070",2009,6,0.024583
"94621",2009,6,0.829423
"94061",2009,6,0.191173
"94582",2009,6,0.101596
"94526",2009,6,0.088985
"94531",2009,6,0.686955
"94040",2009,6,0.020395
"94114",2009,6,0.035185
"95117",2009,6,0.166667
"94801",2009,6,0.825173
"95050",2009,6,0.192826
"94611",2009,6,0.064875
"94063",2009,6,0.630403
"94603",2009,6,0.858523
"94545",2009,6,0.520895
"94598",2009,6,0.187348
"94580",2009,6,0.530357
"94941",2009,6,0.021428
"95131",2009,6,0.196304
"94002",2009,6,0.106592
"94608",2009,6,0.401709
"95133",2009,6,0.479813
"94610",2009,6,0.138724
"94530",2009,6,0.105119
"94602",2009,6,0.2415
"94402",2009,6,0.051818
"94549",2009,6,0.049603
"94903",2009,6,0.100762
"94043",2009,6,0.099093
"94131",2009,6,0.042857
"94070",2009,6,0.060482
"94518",2009,6,0.415938
"94947",2009,6,0.305357
"95054",2009,6,0.217845
"94607",2009,6,0.355322
"94619",2009,6,0.379412
"94107",2009,6,0.067614
"94103",2009,6,0.106667
"94123",2009,6,0.036765
"94085",2009,6,0.450612
"95032",2009,6,0.103472
"94579",2009,6,0.209476
"95135",2009,6,0.127525
"94547",2009,6,0.731343
"95118",2009,6,0.174738
"94609",2009,6,0.231729
"94030",2009,6,0.042064
"94519",2009,6,0.516023
"94564",2009,6,0.658088
"94596",2009,6,0.263696
"94803",2009,6,0.694713
"94588",2009,6,0.13132
"94506",2009,6,0.118133
"94022",2009,6,0.038889
"95138",2009,6,0.316328
"95126",2009,6,0.103355
"95110",2009,6,0.555131
"94502",2009,6,0.066994
"94595",2009,6,0.037037
"94706",2009,6,0.066228
"94805",2009,6,0.572515
"94702",2009,6,0.244643
"94960",2009,6,0.096886
"94945",2009,6,0.188573
"94552",2009,6,0.15
"94920",2009,6,0.083333
"94556",2009,6,0.066239
"94708",2009,6,0.068628
"94507",2009,6,0.133333
"94597",2009,6,0.084455
"94949",2009,6,0.161428
"94517",2009,6,0.201136
"94019",2009,6,0.126051
"95130",2009,6,0.084249
"94572",2009,6,0.833916
"94505",2009,6,0.60407
"94925",2009,6,0.076923
"94930",2009,6,0.066667
"95139",2009,6,0.363636
"94105",2009,6,0.012409
"94565",2009,7,0.765927
"94112",2009,7,0.189797
"94544",2009,7,0.635769
"94110",2009,7,0.019175
"94587",2009,7,0.396999
"95035",2009,7,0.237162
"94538",2009,7,0.351247
"94501",2009,7,0.081935
"94536",2009,7,0.282906
"94513",2009,7,0.561957
"95111",2009,7,0.542891
"95127",2009,7,0.603862
"94806",2009,7,0.749577
"95123",2009,7,0.468129
"94509",2009,7,0.713486
"94122",2009,7,0.048102
"94080",2009,7,0.293317
"95122",2009,7,0.693757
"94109",2009,7,0.041176
"94015",2009,7,0.257267
"94541",2009,7,0.589255
"95020",2009,7,0.451749
"95051",2009,7,0.136186
"95125",2009,7,0.10269
"94539",2009,7,0.064048
"95112",2009,7,0.389583
"95014",2009,7,0.009616
"95116",2009,7,0.716824
"95148",2009,7,0.411625
"94601",2009,7,0.697619
"94014",2009,7,0.535557
"94550",2009,7,0.289188
"94553",2009,7,0.420693
"95136",2009,7,0.388343
"94901",2009,7,0.204918
"95037",2009,7,0.340987
"94086",2009,7,0.119802
"94025",2009,7,0.043333
"94560",2009,7,0.486411
"95008",2009,7,0.1438
"94577",2009,7,0.349548
"94303",2009,7,0.374387
"94116",2009,7,0.018887
"94121",2009,7,0.051041
"94546",2009,7,0.313137
"95124",2009,7,0.121935
"94551",2009,7,0.379142
"95129",2009,7,0.014286
"94605",2009,7,0.556579
"94066",2009,7,0.226576
"94403",2009,7,0.097018
"94010",2009,7,0.034884
"94520",2009,7,0.661781
"95132",2009,7,0.328268
"94117",2009,7,0.032941
"94583",2009,7,0.195511
"94124",2009,7,0.443202
"94568",2009,7,0.176063
"94555",2009,7,0.268804
"94804",2009,7,0.614475
"94606",2009,7,0.445447
"94134",2009,7,0.20554
"94561",2009,7,0.590014
"94566",2009,7,0.058131
"94044",2009,7,0.117923
"94578",2009,7,0.482296
"94523",2009,7,0.288448
"95120",2009,7,0.041677
"94401",2009,7,0.31413
"95128",2009,7,0.221706
"95121",2009,7,0.539174
"94132",2009,7,0.153615
"94115",2009,7,0.035691
"94521",2009,7,0.490877
"94404",2009,7,0.059663
"95070",2009,7,0.066856
"94621",2009,7,0.838417
"94061",2009,7,0.177061
"94582",2009,7,0.113238
"94526",2009,7,0.059626
"94531",2009,7,0.62835
"94040",2009,7,0.016985
"94114",2009,7,0.037023
"95117",2009,7,0.163947
"94801",2009,7,0.807329
"95050",2009,7,0.109138
"94611",2009,7,0.065336
"94063",2009,7,0.58074
"94603",2009,7,0.807495
"94545",2009,7,0.496662
"94598",2009,7,0.103644
"94580",2009,7,0.44201
"94941",2009,7,0.063571
"95131",2009,7,0.215121
"94002",2009,7,0.093871
"94608",2009,7,0.377099
"94062",2009,7,0.020833
"95133",2009,7,0.404351
"94610",2009,7,0.158874
"94530",2009,7,0.104762
"94602",2009,7,0.212174
"94402",2009,7,0.027636
"94549",2009,7,0.083333
"94903",2009,7,0.130379
"94043",2009,7,0.047805
"94131",2009,7,0.036013
"94070",2009,7,0.047588
