"RegionName","Year","Month","Median"
"Arkansas",2007,6,103200
"Utah",2007,6,248200
"Nevada",2007,6,286100
"New Mexico",2007,6,193300
"Nebraska",2007,6,125600
"Idaho",2007,6,193200
"Hawaii",2007,6,538800
"New Hampshire",2007,6,246300
"Rhode Island",2007,6,280900
"Montana",2007,6,168900
"Delaware",2007,6,234600
"South Dakota",2007,6,141200
"Alaska",2007,6,268100
"North Dakota",2007,6,131000
"Vermont",2007,6,216300
"District of Columbia",2007,6,397700
"Wyoming",2007,6,184500
"California",2007,7,496800
"Texas",2007,7,132900
"Florida",2007,7,234300
"Illinois",2007,7,201600
"Pennsylvania",2007,7,154200
"Ohio",2007,7,123800
"Michigan",2007,7,132500
"Georgia",2007,7,155800
"North Carolina",2007,7,149400
"New Jersey",2007,7,359400
"Virginia",2007,7,263900
"Washington",2007,7,302900
"Massachusetts",2007,7,332200
"Indiana",2007,7,117100
"Arizona",2007,7,243000
"Tennessee",2007,7,120800
"Missouri",2007,7,152400
"Maryland",2007,7,319800
"Wisconsin",2007,7,158700
"Minnesota",2007,7,202900
"Colorado",2007,7,228100
"Alabama",2007,7,127400
"South Carolina",2007,7,136000
"Kentucky",2007,7,115900
"Oregon",2007,7,266300
"Oklahoma",2007,7,85500
"Connecticut",2007,7,291200
"Mississippi",2007,7,96800
"Arkansas",2007,7,103500
"Utah",2007,7,250100
"Nevada",2007,7,283700
"New Mexico",2007,7,193300
"Nebraska",2007,7,125300
"Idaho",2007,7,194100
"Hawaii",2007,7,537800
"New Hampshire",2007,7,245600
"Rhode Island",2007,7,279500
"Montana",2007,7,169600
"Delaware",2007,7,234500
"South Dakota",2007,7,141800
"Alaska",2007,7,268400
"North Dakota",2007,7,131900
"Vermont",2007,7,211200
"District of Columbia",2007,7,397100
"Wyoming",2007,7,186100
"California",2007,8,491700
"Texas",2007,8,133300
"New York",2007,8,332400
"Florida",2007,8,231200
"Illinois",2007,8,200700
"Pennsylvania",2007,8,154500
"Ohio",2007,8,123500
"Michigan",2007,8,131800
"Georgia",2007,8,155700
"North Carolina",2007,8,150000
"New Jersey",2007,8,357600
"Virginia",2007,8,262500
"Washington",2007,8,302500
"Massachusetts",2007,8,330700
"Indiana",2007,8,117200
"Arizona",2007,8,241400
"Tennessee",2007,8,121100
"Missouri",2007,8,151900
"Maryland",2007,8,317800
"Wisconsin",2007,8,158400
"Minnesota",2007,8,201700
"Colorado",2007,8,227800
"Alabama",2007,8,127800
"South Carolina",2007,8,135800
"Kentucky",2007,8,115800
"Oregon",2007,8,265300
"Oklahoma",2007,8,85600
"Connecticut",2007,8,290200
"Mississippi",2007,8,97100
"Arkansas",2007,8,103700
"Utah",2007,8,252000
"Nevada",2007,8,280900
"New Mexico",2007,8,192600
"Nebraska",2007,8,125000
"Idaho",2007,8,194300
"Hawaii",2007,8,536700
"New Hampshire",2007,8,244600
"Rhode Island",2007,8,278000
"Montana",2007,8,170000
"Delaware",2007,8,234400
"South Dakota",2007,8,141600
"Alaska",2007,8,268600
"North Dakota",2007,8,131700
"Vermont",2007,8,210000
"District of Columbia",2007,8,397000
"Wyoming",2007,8,187300
"California",2007,9,486400
"Texas",2007,9,133500
"New York",2007,9,331700
"Florida",2007,9,228100
"Illinois",2007,9,200100
"Pennsylvania",2007,9,154700
"Ohio",2007,9,123000
"Michigan",2007,9,131000
"Georgia",2007,9,155400
"North Carolina",2007,9,150400
"New Jersey",2007,9,355600
"Virginia",2007,9,261200
"Washington",2007,9,301800
"Massachusetts",2007,9,329100
"Indiana",2007,9,117000
"Arizona",2007,9,240000
"Tennessee",2007,9,121100
"Missouri",2007,9,151200
"Maryland",2007,9,315700
"Wisconsin",2007,9,157900
"Minnesota",2007,9,200700
"Colorado",2007,9,227600
"Alabama",2007,9,128100
"South Carolina",2007,9,135900
"Kentucky",2007,9,115700
"Oregon",2007,9,264200
"Oklahoma",2007,9,85800
"Connecticut",2007,9,289100
"Mississippi",2007,9,97200
"Arkansas",2007,9,103600
"Utah",2007,9,253700
"Nevada",2007,9,277400
"New Mexico",2007,9,191400
"Nebraska",2007,9,125000
"Idaho",2007,9,194800
"Hawaii",2007,9,535500
"New Hampshire",2007,9,243200
"Rhode Island",2007,9,276300
"Montana",2007,9,170800
"Delaware",2007,9,234000
"South Dakota",2007,9,141300
"Alaska",2007,9,268800
"North Dakota",2007,9,131300
"Vermont",2007,9,209700
"District of Columbia",2007,9,396500
"Wyoming",2007,9,188400
"California",2007,10,481000
"Texas",2007,10,133800
"New York",2007,10,331200
"Florida",2007,10,225000
"Illinois",2007,10,199900
"Pennsylvania",2007,10,154700
"Ohio",2007,10,122400
"Michigan",2007,10,130100
"Georgia",2007,10,154900
"North Carolina",2007,10,150600
"New Jersey",2007,10,353800
"Virginia",2007,10,259900
"Washington",2007,10,300500
"Massachusetts",2007,10,327700
"Indiana",2007,10,116700
"Arizona",2007,10,238200
"Tennessee",2007,10,121200
"Missouri",2007,10,150100
"Maryland",2007,10,313700
"Wisconsin",2007,10,157400
"Minnesota",2007,10,199400
"Colorado",2007,10,227400
"Alabama",2007,10,128000
"South Carolina",2007,10,135600
"Kentucky",2007,10,115700
"Oregon",2007,10,263100
"Oklahoma",2007,10,85900
"Connecticut",2007,10,288000
"Mississippi",2007,10,97100
"Arkansas",2007,10,103700
"Utah",2007,10,255300
"Nevada",2007,10,273800
"New Mexico",2007,10,190200
"Nebraska",2007,10,125000
"Idaho",2007,10,196000
"Hawaii",2007,10,533800
"New Hampshire",2007,10,241700
"Rhode Island",2007,10,274600
"Montana",2007,10,171900
"Delaware",2007,10,233500
"South Dakota",2007,10,140700
"Alaska",2007,10,268900
"North Dakota",2007,10,131500
"Vermont",2007,10,208800
"District of Columbia",2007,10,395100
"Wyoming",2007,10,189500
"California",2007,11,475100
"Texas",2007,11,134200
"New York",2007,11,330500
"Florida",2007,11,222000
"Illinois",2007,11,199700
"Pennsylvania",2007,11,154500
"Ohio",2007,11,121900
"Michigan",2007,11,129100
"Georgia",2007,11,154600
"North Carolina",2007,11,150400
"New Jersey",2007,11,352300
"Virginia",2007,11,258400
"Washington",2007,11,298900
"Massachusetts",2007,11,326300
"Indiana",2007,11,116700
"Arizona",2007,11,236100
"Tennessee",2007,11,121200
"Missouri",2007,11,149100
"Maryland",2007,11,311700
"Wisconsin",2007,11,157300
"Minnesota",2007,11,198000
"Colorado",2007,11,226900
"Alabama",2007,11,127500
"South Carolina",2007,11,135200
"Kentucky",2007,11,115900
"Oregon",2007,11,261900
"Oklahoma",2007,11,85900
"Connecticut",2007,11,286900
"Mississippi",2007,11,97100
"Arkansas",2007,11,103900
"Utah",2007,11,257100
"Nevada",2007,11,269900
"New Mexico",2007,11,188700
"Nebraska",2007,11,124600
"Idaho",2007,11,197200
"Hawaii",2007,11,531800
"New Hampshire",2007,11,240300
"Rhode Island",2007,11,273100
"Montana",2007,11,173200
"Delaware",2007,11,233000
"South Dakota",2007,11,140200
"Alaska",2007,11,269400
"North Dakota",2007,11,132400
"Vermont",2007,11,207900
"District of Columbia",2007,11,392800
"Wyoming",2007,11,190300
"California",2007,12,467900
"Texas",2007,12,134100
"New York",2007,12,328800
"Florida",2007,12,218600
"Illinois",2007,12,199100
"Pennsylvania",2007,12,154200
"Ohio",2007,12,121500
"Michigan",2007,12,127900
"Georgia",2007,12,154200
"North Carolina",2007,12,150300
"New Jersey",2007,12,350700
"Virginia",2007,12,256800
"Washington",2007,12,297200
"Massachusetts",2007,12,324700
"Indiana",2007,12,116800
"Arizona",2007,12,233300
"Tennessee",2007,12,120900
"Missouri",2007,12,148500
"Maryland",2007,12,309300
"Wisconsin",2007,12,157000
"Minnesota",2007,12,196400
"Colorado",2007,12,225900
"Alabama",2007,12,126900
"South Carolina",2007,12,134600
"Kentucky",2007,12,115900
"Oregon",2007,12,260300
"Oklahoma",2007,12,85900
"Connecticut",2007,12,285700
"Mississippi",2007,12,97300
"Arkansas",2007,12,104000
"Utah",2007,12,258500
"Nevada",2007,12,265200
"New Mexico",2007,12,187900
"Nebraska",2007,12,124000
"Idaho",2007,12,196900
"Hawaii",2007,12,529000
"New Hampshire",2007,12,239000
"Rhode Island",2007,12,271500
"Montana",2007,12,173700
"Delaware",2007,12,232100
"South Dakota",2007,12,140400
"Alaska",2007,12,269900
"North Dakota",2007,12,133000
"Vermont",2007,12,206600
"District of Columbia",2007,12,390100
"Wyoming",2007,12,190800
"California",2008,1,459600
"Texas",2008,1,133000
"New York",2008,1,326800
"Florida",2008,1,214800
"Illinois",2008,1,198600
"Pennsylvania",2008,1,153900
"Ohio",2008,1,121000
"Michigan",2008,1,126400
"Georgia",2008,1,153600
"North Carolina",2008,1,150100
"New Jersey",2008,1,348900
"Virginia",2008,1,255000
"Washington",2008,1,295300
"Massachusetts",2008,1,323000
"Indiana",2008,1,117300
"Arizona",2008,1,229800
"Tennessee",2008,1,120700
"Missouri",2008,1,148200
"Maryland",2008,1,306600
"Wisconsin",2008,1,156600
"Minnesota",2008,1,194400
"Colorado",2008,1,224600
"Alabama",2008,1,126000
"South Carolina",2008,1,134100
"Kentucky",2008,1,115500
"Oregon",2008,1,258600
"Oklahoma",2008,1,85900
"Connecticut",2008,1,283800
"Mississippi",2008,1,97900
"Arkansas",2008,1,103900
"Utah",2008,1,258900
"Nevada",2008,1,260100
"New Mexico",2008,1,187400
"Nebraska",2008,1,123600
"Idaho",2008,1,195800
"Hawaii",2008,1,525700
"New Hampshire",2008,1,237400
"Rhode Island",2008,1,269600
"Montana",2008,1,173800
"Delaware",2008,1,231100
"South Dakota",2008,1,140700
"Alaska",2008,1,270200
"North Dakota",2008,1,132800
"Vermont",2008,1,204800
"District of Columbia",2008,1,387300
"Wyoming",2008,1,191400
"California",2008,2,450100
"Texas",2008,2,131600
"New York",2008,2,325300
"Florida",2008,2,210600
"Illinois",2008,2,197800
"Pennsylvania",2008,2,153600
"Ohio",2008,2,120300
"Michigan",2008,2,124700
"Georgia",2008,2,152800
"North Carolina",2008,2,150000
"New Jersey",2008,2,347100
"Virginia",2008,2,253000
"Washington",2008,2,293300
"Massachusetts",2008,2,320600
"Indiana",2008,2,117600
"Arizona",2008,2,225800
"Tennessee",2008,2,120500
"Missouri",2008,2,148100
"Maryland",2008,2,303700
"Wisconsin",2008,2,156300
"Minnesota",2008,2,192200
"Colorado",2008,2,223100
"Alabama",2008,2,125300
"South Carolina",2008,2,133800
"Kentucky",2008,2,115100
"Oregon",2008,2,256800
"Oklahoma",2008,2,85900
"Connecticut",2008,2,281800
"Mississippi",2008,2,98500
"Arkansas",2008,2,103800
"Utah",2008,2,258700
"Nevada",2008,2,254800
"New Mexico",2008,2,187400
"Nebraska",2008,2,123000
"Idaho",2008,2,195000
"Hawaii",2008,2,521700
"New Hampshire",2008,2,235700
"Rhode Island",2008,2,267100
"Montana",2008,2,174300
"Delaware",2008,2,230200
"South Dakota",2008,2,141100
"Alaska",2008,2,271000
"North Dakota",2008,2,132600
"Vermont",2008,2,203400
"District of Columbia",2008,2,384500
"Wyoming",2008,2,191500
"California",2008,3,439600
"Texas",2008,3,130400
"New York",2008,3,324100
"Florida",2008,3,206400
"Illinois",2008,3,196600
"Pennsylvania",2008,3,153400
"Ohio",2008,3,119600
"Michigan",2008,3,123100
"Georgia",2008,3,152000
"North Carolina",2008,3,149900
"New Jersey",2008,3,345000
"Virginia",2008,3,250800
"Washington",2008,3,291500
"Massachusetts",2008,3,317500
"Indiana",2008,3,117800
"Arizona",2008,3,221800
"Tennessee",2008,3,120100
"Missouri",2008,3,148000
"Maryland",2008,3,300900
"Wisconsin",2008,3,156200
"Minnesota",2008,3,190200
"Colorado",2008,3,222000
"Alabama",2008,3,124900
"South Carolina",2008,3,133600
"Kentucky",2008,3,115200
"Oregon",2008,3,255200
"Oklahoma",2008,3,85900
"Connecticut",2008,3,280300
"Mississippi",2008,3,99000
"Arkansas",2008,3,103700
"Utah",2008,3,257500
"Nevada",2008,3,249100
"New Mexico",2008,3,187800
"Nebraska",2008,3,122300
"Idaho",2008,3,194500
"Hawaii",2008,3,517600
"New Hampshire",2008,3,233900
"Rhode Island",2008,3,263700
"Montana",2008,3,175100
"Delaware",2008,3,229000
"South Dakota",2008,3,141200
"Alaska",2008,3,273500
"North Dakota",2008,3,132900
"Vermont",2008,3,202900
"District of Columbia",2008,3,382000
"Wyoming",2008,3,191100
"California",2008,4,429300
"Texas",2008,4,129300
"New York",2008,4,322500
"Florida",2008,4,202000
"Illinois",2008,4,195700
"Pennsylvania",2008,4,153200
"Ohio",2008,4,118900
"Michigan",2008,4,121600
"Georgia",2008,4,151100
"North Carolina",2008,4,149900
"New Jersey",2008,4,342400
"Virginia",2008,4,248600
"Washington",2008,4,289700
"Massachusetts",2008,4,314600
"Indiana",2008,4,118000
"Arizona",2008,4,218000
"Tennessee",2008,4,119900
"Missouri",2008,4,147900
"Maryland",2008,4,298000
"Wisconsin",2008,4,156100
"Minnesota",2008,4,188200
"Colorado",2008,4,221300
"Alabama",2008,4,124700
"South Carolina",2008,4,133300
"Kentucky",2008,4,115400
"Oregon",2008,4,253700
"Oklahoma",2008,4,86000
"Connecticut",2008,4,279100
"Mississippi",2008,4,99200
"Arkansas",2008,4,103400
"Utah",2008,4,255600
"Nevada",2008,4,243500
"New Mexico",2008,4,188200
"Nebraska",2008,4,121700
"Idaho",2008,4,193200
"Hawaii",2008,4,514500
"New Hampshire",2008,4,232000
"Rhode Island",2008,4,259500
"Montana",2008,4,175500
"Delaware",2008,4,227200
"South Dakota",2008,4,141500
"Alaska",2008,4,276400
"North Dakota",2008,4,133000
"Vermont",2008,4,202000
"District of Columbia",2008,4,380200
"Wyoming",2008,4,191100
"California",2008,5,419700
"Texas",2008,5,128100
"New York",2008,5,320200
"Florida",2008,5,197900
"Illinois",2008,5,194700
"Pennsylvania",2008,5,153000
"Ohio",2008,5,118400
"Michigan",2008,5,120000
"Georgia",2008,5,150000
"North Carolina",2008,5,150000
"New Jersey",2008,5,339600
"Virginia",2008,5,246300
"Washington",2008,5,287800
"Massachusetts",2008,5,312300
"Indiana",2008,5,118100
"Arizona",2008,5,214500
"Tennessee",2008,5,119900
"Missouri",2008,5,147700
"Maryland",2008,5,294700
"Wisconsin",2008,5,155800
"Minnesota",2008,5,186300
"Colorado",2008,5,221200
"Alabama",2008,5,124700
"South Carolina",2008,5,133200
"Kentucky",2008,5,115500
"Oregon",2008,5,252100
"Oklahoma",2008,5,86300
"Connecticut",2008,5,278000
"Mississippi",2008,5,99500
"Arkansas",2008,5,103300
"Utah",2008,5,253900
"Nevada",2008,5,237600
"New Mexico",2008,5,188100
"Nebraska",2008,5,121100
"Idaho",2008,5,192000
"Hawaii",2008,5,512400
"New Hampshire",2008,5,230100
"Rhode Island",2008,5,255700
"Montana",2008,5,175900
"Delaware",2008,5,225400
"South Dakota",2008,5,141700
"Alaska",2008,5,277700
"North Dakota",2008,5,133100
"Vermont",2008,5,201400
"District of Columbia",2008,5,378900
"Wyoming",2008,5,191300
"California",2008,6,410300
"Texas",2008,6,127100
"New York",2008,6,317700
"Florida",2008,6,193900
"Illinois",2008,6,193600
"Pennsylvania",2008,6,153000
"Ohio",2008,6,118000
"Michigan",2008,6,118500
"Georgia",2008,6,149000
"North Carolina",2008,6,150100
"New Jersey",2008,6,336700
"Virginia",2008,6,243900
"Washington",2008,6,285400
"Massachusetts",2008,6,310300
"Indiana",2008,6,118100
"Arizona",2008,6,211000
"Tennessee",2008,6,119900
"Missouri",2008,6,147500
"Maryland",2008,6,291300
"Wisconsin",2008,6,155600
"Minnesota",2008,6,184600
"Colorado",2008,6,221100
"Alabama",2008,6,125400
"South Carolina",2008,6,133100
"Kentucky",2008,6,115400
"Oregon",2008,6,250500
"Oklahoma",2008,6,86300
"Connecticut",2008,6,276800
"Mississippi",2008,6,100100
"Arkansas",2008,6,103200
"Utah",2008,6,253100
"Nevada",2008,6,231800
"New Mexico",2008,6,187300
"Nebraska",2008,6,121000
"Idaho",2008,6,191000
"Hawaii",2008,6,509800
"New Hampshire",2008,6,228500
"Rhode Island",2008,6,252400
"Montana",2008,6,176100
"Delaware",2008,6,223800
"South Dakota",2008,6,141700
"Alaska",2008,6,277900
"North Dakota",2008,6,132900
"Vermont",2008,6,201200
"District of Columbia",2008,6,377200
"Wyoming",2008,6,191200
"California",2008,7,401100
"Texas",2008,7,126600
"New York",2008,7,315500
"Florida",2008,7,189900
"Illinois",2008,7,192600
"Pennsylvania",2008,7,153000
"Ohio",2008,7,117500
"Michigan",2008,7,117000
"Georgia",2008,7,148100
"North Carolina",2008,7,150000
"New Jersey",2008,7,333900
"Virginia",2008,7,241600
"Washington",2008,7,283200
"Massachusetts",2008,7,308700
"Indiana",2008,7,117900
"Arizona",2008,7,207400
"Tennessee",2008,7,119800
"Missouri",2008,7,147100
"Maryland",2008,7,288100
"Wisconsin",2008,7,155400
"Minnesota",2008,7,183200
"Colorado",2008,7,220900
"Alabama",2008,7,126000
"South Carolina",2008,7,132900
"Kentucky",2008,7,115300
"Oregon",2008,7,248700
"Oklahoma",2008,7,86300
"Connecticut",2008,7,275300
"Mississippi",2008,7,101100
"Arkansas",2008,7,103100
"Utah",2008,7,252500
"Nevada",2008,7,226200
"New Mexico",2008,7,186500
"Nebraska",2008,7,121300
"Idaho",2008,7,189800
"Hawaii",2008,7,506000
"New Hampshire",2008,7,227000
"Rhode Island",2008,7,249400
"Montana",2008,7,176700
"Delaware",2008,7,222600
"South Dakota",2008,7,141500
"Alaska",2008,7,277400
"North Dakota",2008,7,132700
"Vermont",2008,7,200600
"District of Columbia",2008,7,374600
"Wyoming",2008,7,191400
"California",2008,8,392300
"Texas",2008,8,126700
"New York",2008,8,313600
"Florida",2008,8,186000
"Illinois",2008,8,191600
"Pennsylvania",2008,8,152900
"Ohio",2008,8,117100
"Michigan",2008,8,115500
"Georgia",2008,8,146900
"North Carolina",2008,8,149700
"New Jersey",2008,8,331300
"Virginia",2008,8,239500
"Washington",2008,8,281500
"Massachusetts",2008,8,307300
"Indiana",2008,8,117300
"Arizona",2008,8,203800
"Tennessee",2008,8,119600
"Missouri",2008,8,146600
"Maryland",2008,8,285300
"Wisconsin",2008,8,155100
"Minnesota",2008,8,181900
"Colorado",2008,8,220700
"Alabama",2008,8,126000
"South Carolina",2008,8,132400
"Kentucky",2008,8,115300
"Oregon",2008,8,246900
"Oklahoma",2008,8,86300
"Connecticut",2008,8,273900
"Mississippi",2008,8,102900
"Arkansas",2008,8,103100
"Kansas",2008,8,107100
"Utah",2008,8,252200
"Nevada",2008,8,220300
"New Mexico",2008,8,187300
"Nebraska",2008,8,121700
"Idaho",2008,8,188400
"Hawaii",2008,8,501600
"New Hampshire",2008,8,225500
"Rhode Island",2008,8,246200
"Montana",2008,8,178700
"Delaware",2008,8,221500
"South Dakota",2008,8,141800
"Alaska",2008,8,275600
"North Dakota",2008,8,133400
"Vermont",2008,8,199300
"District of Columbia",2008,8,371400
"Wyoming",2008,8,193100
"California",2008,9,383900
"Texas",2008,9,127200
"New York",2008,9,311800
"Florida",2008,9,182200
"Illinois",2008,9,190600
"Pennsylvania",2008,9,152800
"Ohio",2008,9,116700
"Michigan",2008,9,114000
"Georgia",2008,9,145600
"North Carolina",2008,9,149500
"New Jersey",2008,9,328700
"Virginia",2008,9,237400
"Washington",2008,9,279700
"Massachusetts",2008,9,305800
"Indiana",2008,9,116700
"Arizona",2008,9,200300
"Tennessee",2008,9,119200
"Missouri",2008,9,146200
"Maryland",2008,9,282400
"Wisconsin",2008,9,154700
"Minnesota",2008,9,180500
"Colorado",2008,9,219900
"Alabama",2008,9,125700
"South Carolina",2008,9,131800
"Kentucky",2008,9,115500
"Oregon",2008,9,244800
"Oklahoma",2008,9,86400
"Connecticut",2008,9,272700
"Mississippi",2008,9,105300
"Arkansas",2008,9,102900
"Kansas",2008,9,109700
"Utah",2008,9,251600
"Nevada",2008,9,214700
"New Mexico",2008,9,188500
"Nebraska",2008,9,121700
"Idaho",2008,9,187200
"Hawaii",2008,9,496600
"New Hampshire",2008,9,223800
"Rhode Island",2008,9,242900
"Montana",2008,9,181900
"Delaware",2008,9,220400
"South Dakota",2008,9,142400
"Alaska",2008,9,273100
"North Dakota",2008,9,135000
"Vermont",2008,9,198200
"District of Columbia",2008,9,368600
"Wyoming",2008,9,195600
"California",2008,10,376000
"Texas",2008,10,127700
"New York",2008,10,309800
"Florida",2008,10,178200
"Illinois",2008,10,189600
"Pennsylvania",2008,10,152500
"Ohio",2008,10,116300
"Michigan",2008,10,112500
"Georgia",2008,10,144300
"North Carolina",2008,10,149000
"New Jersey",2008,10,326100
"Virginia",2008,10,235400
"Washington",2008,10,277200
"Massachusetts",2008,10,304200
"Indiana",2008,10,116000
"Arizona",2008,10,196600
"Tennessee",2008,10,118700
"Missouri",2008,10,146100
"Maryland",2008,10,279600
"Wisconsin",2008,10,154600
"Minnesota",2008,10,179000
"Colorado",2008,10,218600
"Alabama",2008,10,125800
"South Carolina",2008,10,131400
"Kentucky",2008,10,115500
"Oregon",2008,10,242500
"Oklahoma",2008,10,86400
"Connecticut",2008,10,271500
"Mississippi",2008,10,107700
"Arkansas",2008,10,102700
"Kansas",2008,10,111400
"Utah",2008,10,251100
"Nevada",2008,10,209400
"New Mexico",2008,10,188800
"Nebraska",2008,10,121600
"Idaho",2008,10,186200
"Hawaii",2008,10,491500
"New Hampshire",2008,10,222200
"Rhode Island",2008,10,239400
"Montana",2008,10,185200
"Delaware",2008,10,219100
"South Dakota",2008,10,142900
"Alaska",2008,10,270600
"North Dakota",2008,10,136500
"Vermont",2008,10,197200
"District of Columbia",2008,10,366600
"Wyoming",2008,10,197600
"California",2008,11,368300
"Texas",2008,11,128300
"New York",2008,11,309200
"Florida",2008,11,173800
"Illinois",2008,11,188300
"Pennsylvania",2008,11,152200
"Ohio",2008,11,115700
"Michigan",2008,11,110600
"Georgia",2008,11,142600
"North Carolina",2008,11,148500
"New Jersey",2008,11,322900
"Virginia",2008,11,233300
"Washington",2008,11,274300
"Massachusetts",2008,11,302400
"Indiana",2008,11,115400
"Arizona",2008,11,192500
"Tennessee",2008,11,118200
"Missouri",2008,11,145900
"Maryland",2008,11,276700
"Wisconsin",2008,11,154600
"Minnesota",2008,11,177500
"Colorado",2008,11,217200
"Alabama",2008,11,125600
"South Carolina",2008,11,130900
"Kentucky",2008,11,115100
"Oregon",2008,11,239900
"Oklahoma",2008,11,86400
"Connecticut",2008,11,269800
"Mississippi",2008,11,110000
"Arkansas",2008,11,102400
"Kansas",2008,11,113400
"Utah",2008,11,250300
"Nevada",2008,11,203300
"New Mexico",2008,11,189100
"Nebraska",2008,11,121500
"Idaho",2008,11,185000
"Hawaii",2008,11,486700
"New Hampshire",2008,11,220900
"Rhode Island",2008,11,235600
"Montana",2008,11,188300
"Delaware",2008,11,217400
"South Dakota",2008,11,142700
"Alaska",2008,11,268300
"North Dakota",2008,11,138000
"Vermont",2008,11,195600
"District of Columbia",2008,11,364600
"Wyoming",2008,11,199300
"California",2008,12,362600
"Texas",2008,12,129000
"New York",2008,12,300200
"Florida",2008,12,170700
"Illinois",2008,12,186900
"Pennsylvania",2008,12,152600
"Ohio",2008,12,115300
"Michigan",2008,12,109500
"Georgia",2008,12,141600
"North Carolina",2008,12,148300
"New Jersey",2008,12,320400
"Virginia",2008,12,231800
"Washington",2008,12,272000
"Massachusetts",2008,12,300800
"Indiana",2008,12,114800
"Arizona",2008,12,190000
"Tennessee",2008,12,118400
"Missouri",2008,12,145600
"Maryland",2008,12,273800
"Wisconsin",2008,12,155200
"Minnesota",2008,12,177000
"Colorado",2008,12,216300
"Alabama",2008,12,126100
"South Carolina",2008,12,131000
"Kentucky",2008,12,115100
"Oregon",2008,12,237900
"Oklahoma",2008,12,86900
"Connecticut",2008,12,268300
"Mississippi",2008,12,112300
"Arkansas",2008,12,102800
"Kansas",2008,12,115500
"Utah",2008,12,249600
"Nevada",2008,12,197700
"New Mexico",2008,12,190000
"Nebraska",2008,12,121400
"Idaho",2008,12,183800
"Hawaii",2008,12,483500
"New Hampshire",2008,12,219500
"Rhode Island",2008,12,233200
"Montana",2008,12,191300
"Delaware",2008,12,216400
"South Dakota",2008,12,142600
"Alaska",2008,12,266400
"North Dakota",2008,12,139700
"Vermont",2008,12,198700
"District of Columbia",2008,12,362600
"Wyoming",2008,12,201400
"California",2009,1,359500
"Texas",2009,1,129700
"New York",2009,1,286100
"Florida",2009,1,169100
"Illinois",2009,1,185300
"Pennsylvania",2009,1,153700
"Ohio",2009,1,115200
"Michigan",2009,1,109600
"Georgia",2009,1,141800
"North Carolina",2009,1,148700
"New Jersey",2009,1,319200
"Virginia",2009,1,230900
"Washington",2009,1,270700
"Massachusetts",2009,1,299600
"Indiana",2009,1,114300
"Arizona",2009,1,189000
"Tennessee",2009,1,119500
"Missouri",2009,1,145300
"Maryland",2009,1,271600
"Wisconsin",2009,1,156500
"Minnesota",2009,1,177600
"Colorado",2009,1,215700
"Alabama",2009,1,127900
"South Carolina",2009,1,132500
"Kentucky",2009,1,116200
"Oregon",2009,1,237300
"Oklahoma",2009,1,87900
"Connecticut",2009,1,267300
"Mississippi",2009,1,114400
"Arkansas",2009,1,103400
"Kansas",2009,1,117100
"Utah",2009,1,249100
"Nevada",2009,1,194000
"New Mexico",2009,1,190800
"Nebraska",2009,1,121100
"Idaho",2009,1,182800
"Hawaii",2009,1,481500
"New Hampshire",2009,1,217900
"Rhode Island",2009,1,232800
"Montana",2009,1,194100
"Delaware",2009,1,216500
"South Dakota",2009,1,143500
"Alaska",2009,1,264500
"North Dakota",2009,1,141200
"Vermont",2009,1,206400
"District of Columbia",2009,1,360800
"Wyoming",2009,1,203600
"California",2009,2,356700
"Texas",2009,2,130500
"New York",2009,2,278400
"Florida",2009,2,167400
"Illinois",2009,2,183700
"Pennsylvania",2009,2,154600
"Ohio",2009,2,115300
"Michigan",2009,2,109600
"Georgia",2009,2,142000
"North Carolina",2009,2,148900
"New Jersey",2009,2,318300
"Virginia",2009,2,230100
"Washington",2009,2,269500
"Massachusetts",2009,2,298500
"Indiana",2009,2,113900
"Arizona",2009,2,187700
"Tennessee",2009,2,120500
"Missouri",2009,2,145100
"Maryland",2009,2,269800
"Wisconsin",2009,2,157700
"Minnesota",2009,2,178200
"Colorado",2009,2,215300
"Alabama",2009,2,130100
"South Carolina",2009,2,134000
"Kentucky",2009,2,117800
"Oregon",2009,2,236800
"Oklahoma",2009,2,88800
"Connecticut",2009,2,266400
"Mississippi",2009,2,116500
"Arkansas",2009,2,104000
"Kansas",2009,2,117600
"Utah",2009,2,248800
"Nevada",2009,2,190200
"New Mexico",2009,2,192200
"Nebraska",2009,2,121000
"Idaho",2009,2,181800
"Hawaii",2009,2,479000
"New Hampshire",2009,2,216300
"Rhode Island",2009,2,233000
"Montana",2009,2,197300
"Delaware",2009,2,217000
"South Dakota",2009,2,144300
"Alaska",2009,2,262600
"North Dakota",2009,2,142700
"Vermont",2009,2,211900
"District of Columbia",2009,2,359600
"Wyoming",2009,2,205700
"California",2009,3,352900
"Texas",2009,3,131200
"New York",2009,3,278300
"Florida",2009,3,164800
"Illinois",2009,3,182300
"Pennsylvania",2009,3,154900
"Ohio",2009,3,115100
"Michigan",2009,3,108900
"Georgia",2009,3,141600
"North Carolina",2009,3,148800
"New Jersey",2009,3,316300
"Virginia",2009,3,228900
"Washington",2009,3,267600
"Massachusetts",2009,3,297200
"Indiana",2009,3,113400
"Arizona",2009,3,185000
"Tennessee",2009,3,120800
"Missouri",2009,3,144700
"Maryland",2009,3,267500
"Wisconsin",2009,3,158100
"Minnesota",2009,3,177800
"Colorado",2009,3,214900
"Alabama",2009,3,131500
"South Carolina",2009,3,134700
"Kentucky",2009,3,118800
"Oregon",2009,3,235300
